License_Plate;In_Use;Capacity
PO4774RBDU8Q;1;5630606
KR2072FECJRZ;1;15735381
KR2950VKQDVQ;1;15415204
LU6844PT18NN;1;14981113
GD3739BTID1K;1;9626476
PO23182FXQ7W;0;19312834
KR1368IH8AU4;1;18676938
KR4760ZMW63G;1;5566979
WA3031TTNH2N;1;11994141
CZ7894DGLKVH;1;7347181
TK2992GE0F38;1;5909453
LU0446IELM7J;1;18805086
TK9802PNGW6S;1;8048035
PO399329BLRC;1;13469336
GD8077A5UPUM;1;6707049
WA5612VRD7MU;1;14613764
WA4192GJ0CT0;1;18738803
TK1201C5S5BR;1;15051313
WA487755PV20;1;12571833
CZ71397185Z0;1;18275392
CZ7704T43410;1;9113242
CZ0220W8L4TT;1;19015986
WA95703JZZ7V;1;16805953
KR8470ZKFBUP;0;19279127
TK2976TP0A0C;1;12449090
BI8383QQCWB2;1;11413977
PO4294UL22Z7;1;9932496
BI5502NVRF93;1;7080652
TK19509PV4YK;1;10569928
CZ24679MVPFY;1;12400772
WA4440NU2RFT;1;19607247
CZ0923FF0LAS;1;15269827
BI6345C82W97;1;7042407
BI14933VBRB4;1;16706966
WA4262R97CL8;1;15556981
KR9750CKXC0P;1;13711657
CZ8242QXQKRT;1;17478267
TK1506M2SLFO;1;10824187
BI9453EKQUYL;1;12610359
LU5711KKB0NZ;1;13815708
TK89023PQ0JZ;1;9494623
LU9670OJ62KN;1;9165162
KR6666QZZAMV;1;17697226
KR0870LPWTJQ;1;17898168
LU7441I0J518;1;16574467
GD5904J9PJIX;1;11467221
KR4181EA17L3;1;5931325
GD7485JXW6UG;0;15045764
WA30812R66F9;0;14385644
GD28231SPVXL;1;19378898
WA1949SYTIPY;1;5448388
KR9256WDDSJV;1;15123119
BI4628SYVP21;1;13900973
TK8525QJZ038;1;18252255
PO4785N0CUMD;1;10430560
TK8864EEAY15;1;14381984
CZ6565NO3ZC9;0;8226649
BI4692W2CGR7;1;6751194
CZ4177EP6Q2Y;1;11919632
WA4033D2REHW;1;15312585
PO0832VQSUQE;1;11879540
TK68102HIHF7;1;15432542
WA0214OXTXAD;1;7261360
TK1175KPR1W0;1;15096000
WA5495O9QUDT;1;13151464
GD2093XQ3RED;1;5230080
GD5752PZ0TAP;1;5395021
LU3891TB4JC2;1;5210491
GD0326R2SG5R;1;12613483
KR6895SO9AFL;1;17822883
LU06494YN16Z;1;7618493
PO4435F8GH2I;1;13647150
TK0561Q648VQ;1;12144910
PO7279Y3V7CQ;1;12582027
PO0027Y2WHK5;1;7912095
CZ24407PPRGP;1;6050113
KR0909UI0PW0;1;12130959
BI0533X4WUZ1;1;8077119
WA9322NOYNZ5;1;17939504
TK1005P4RJOA;1;13165150
WA4875TJS21K;1;14304344
BI5203RCBMQK;1;16895172
GD12797GPP98;1;15614969
TK5481R4R1TI;1;6012148
BI1685HBMCOF;1;5616697
TK292033HIWK;1;15408564
KR52175V69SN;1;10348227
LU2519WC89DW;1;14556395
TK7282E8W650;1;19544059
PO69366AVZW7;1;11962390
WA7028XK4ZN3;1;13623315
TK6022Z4RPSP;1;17223367
WA9801PC1V8E;1;14542968
KR6006I82VWC;1;6086202
WA9769MW27LE;1;16739019
CZ379837I0YS;1;16302442
LU894163LQWT;1;9385533
TK5098IVBRGS;1;14476292
PO2338V00RWO;1;13253037
CZ7737P3SQSD;1;13146839
KR7185RUVRDS;1;17119026
KR5964LZO6H7;0;19243346
CZ3206C8RDTV;1;17470358
PO09275GGD2S;1;18499583
GD57766PTL47;1;11100122
BI2338GJQ116;1;10996855
TK5766WGJXY8;1;5593589
KR5326S1DGYV;1;18929927
TK21394PIXH6;1;7474378
CZ67035Q2HF2;1;18134518
TK30790CMZ39;1;13359164
LU2195VAGBQI;1;9238404
GD7599HMU72S;1;8079358
PO2093QKIBJ8;1;13500095
KR108891QB1S;1;13262017
TK0878ZXSVVZ;0;12484090
CZ1810KE41E6;1;9471839
LU6791NJX86I;1;18612287
LU2806UAUEM4;1;14140672
LU9297ZND0HI;1;5931710
BI3424O04ACB;1;13863461
GD76663IDACM;1;15125121
TK36040ZNKE2;1;10826952
GD2339M7I1YR;0;15860316
PO081748SH0J;1;6524188
BI4431SCRPDZ;1;17736102
CZ8181KLTSCI;1;14694555
BI3081XL8QTE;1;11730218
BI67801672LW;1;11034565
BI1091HWS3AD;1;18468063
TK1814NYNOZ4;1;16945421
PO7975RC6OKY;0;7988610
WA7010VO6TEY;1;9736778
TK7141G8CEJA;0;16886810
WA3785MTBCW2;1;7242919
PO0604JDQIHC;1;17619692
BI7630MMXZE5;0;9573747
WA8828MUXV0J;0;11095762
PO3463QGZB10;1;8036696
KR7586Z27Q4G;1;9460224
KR37110G97Z6;1;14241100
TK9271TT8RGK;1;15815481
LU7070VLEKW6;1;12981258
BI9428D8YLPH;1;18142405
CZ4068UIKQ34;1;11847686
GD5631N2XBAD;1;13412729
BI6963LNCB8Q;1;9898361
WA34133C48WJ;1;13664493
WA5352PNXP49;1;10671120
CZ2166MV4ZG5;1;8344399
GD8742DDCWQI;0;9740428
GD63003RBP3X;1;8313725
BI20351GUNQ6;1;16169932
PO9318W0B03Q;1;14798770
PO9896KW7E9W;1;11211491
KR61823UPSTX;1;5914326
KR5175IVN938;1;18084020
LU1711CIVIM7;1;9221331
PO9978XNIYZG;1;14914812
PO8665XMJUJJ;1;14830229
WA0385SNX89H;1;17291073
GD0744W6CKIK;1;5152584
LU6852ENIK9D;0;14505522
KR3447058AAC;1;15083621
BI4403HF1GD7;1;8805681
PO5746J50209;1;11469506
WA55442MSN8L;1;19718233
GD4581VCS1XT;0;6102333
PO0750B1MK17;1;11011077
BI2518EMCTAT;1;5765787
GD12453IWZKY;1;16455041
BI89605JRYYV;1;16226413
KR92841YAD75;1;13680868
LU9944JAQA7F;1;7265491
CZ55121TP6X8;1;6235254
GD0856LOZFFZ;1;15774276
WA0416XLKYFR;1;8759504
WA5141OHB3M5;1;5357156
BI0450Z3ZJIA;1;6857475
BI8211Y3XNEX;0;6764148
WA9527Q945YV;1;18566984
LU3795CIH3UH;1;14549730
BI4439KHQJF8;1;16690327
TK93471OP0GC;1;14781207
WA8970CH2STI;1;19692116
BI7622Z6VSDD;1;14570999
GD9875BHGE7Z;1;10210702
LU3889GTVKOJ;1;6580835
TK4940EPPWFB;0;9887826
GD083067ZFLD;1;12748637
BI22485PLQDS;0;8093042
WA007670B5GA;1;14551944
KR4398V15J6U;0;8217216
PO1653WGGER6;1;9477296
LU1228VKO42Q;1;10455569
CZ57345HB56M;0;5414122
TK4223MF29NI;1;8931608
CZ76572SQQ70;1;18504858
WA7762IPO1KZ;1;9714724
TK91496TAHWH;1;10378166
LU5579NZZC5N;1;8771542
LU6804S4W7WW;1;11852053
CZ8267ZABON2;1;11086465
CZ4512A40WT2;1;13276698
TK9464FFUU2Q;1;9402613
LU4292WJI6CO;1;12568666
PO1754R3Q1CO;1;12377809
WA0363P5JKZE;1;8349869
TK1468YQD8BB;0;18249866
LU74476RXRXW;1;6752977
KR2761F01MNA;1;9781871
TK69160TU9EN;1;17771450
KR9680UTXII7;1;17826075
KR5945JQHPY9;0;9247591
PO59392BLDFE;1;5319221
WA0581VEARD0;1;9527632
BI6080I3XYSA;0;12735304
TK79945JDHGF;0;15061437
TK72877CADDA;0;12517707
LU20958YFEIC;1;13614630
GD2862M4S8OR;0;6289841
WA2287K9UDTM;1;11998229
PO2563Q2KVCE;1;7272144
WA7827P2FV9T;1;11447492
GD6843IQYGGX;1;19869872
KR1391TQX1L5;1;7564938
KR1717TTQBS2;1;15726197
WA47586DXQAH;1;15821740
LU7128J5F9HS;1;5694734
CZ28245D78VP;0;6970789
BI3815MTJSWS;1;11538902
KR2084VVA6MP;1;12653278
BI2566N8GDIS;1;19175256
GD5632Z0LTNW;1;11307352
LU5487B0EFZD;1;10867416
LU3925HCQ7D9;1;9672687
KR1220GA32TH;1;8637689
CZ4015DI8F2G;1;6163964
PO0953ATUNCD;1;9602901
CZ3152VRET83;0;18038254
PO9876ELDFG2;1;5450477
GD7812B47A6Q;1;5082393
CZ2969JWL2G2;0;17505078
CZ8229XW7NXP;1;18868136
GD8910AVBIVY;0;19311311
BI5616DPDEC1;1;14476994
WA4323VR3REN;1;13483871
LU0968BNX5KA;1;16840146
PO17790YENWM;0;19106959
CZ8072IKAPWJ;1;17718951
TK1735QODRE7;1;9507541
GD5131H4L9X7;1;12478940
BI0259DPBMLA;1;17059413
TK4028KHBXK3;1;14374324
GD8795WFRRP1;0;17624692
PO1547OD5IGI;1;11121326
KR8805FSCL5M;1;18143996
WA8421F0K4UU;1;19617771
BI30689VYN25;1;16035246
CZ9534H8CLB8;1;18513798
PO61760XB7HN;1;9707883
TK1843EN089I;1;17700354
GD8267SB6CP2;1;10351811
WA96432D9838;1;7752601
BI7698FZIZQP;1;12169821
BI3347FVWSED;1;8673312
BI24435M6JFG;1;19071759
BI8752W2VQY3;1;11538631
BI6570GNJDIO;1;6551222
LU93731P0K8Y;1;6767127
GD2136NWLE5X;1;7833239
LU7296ASSNJB;1;11129642
PO2002SXMDZW;1;11544043
LU2500JRN30T;1;5387834
TK60444YHASA;1;9366164
WA52910WJBUB;0;11521049
BI8431P3T2A2;1;5945199
PO59482WNU5N;1;18602135
KR8533YJWWZB;1;5722901
WA93769312W3;0;10717155
CZ5878Z64CUX;0;13370200
WA4585WR904K;1;6229301
TK4665FQHGRZ;1;12202769
BI7474LV17SI;1;18666103
GD9732NGCS7I;1;8630965
LU2756E0A6NX;1;8862900
TK3586KZVWCI;1;13812377
CZ824996FGG0;1;12929752
PO9687MDAD3K;1;16206906
GD2211JUONE9;1;17485820
KR9506N7ECH0;1;10957559
GD0499OF7I1Z;1;14331129
BI8288SLD17P;1;16264838
LU33114Y9SPU;1;5934267
CZ6800005UG3;1;5926742
BI9047C8BZ0U;1;18071968
TK0830VI7PX2;1;12911211
CZ5205SAZMT7;1;14539611
WA8066BM6GBD;1;11242719
BI8701D3E0FM;1;12036582
TK9738WLGSFN;1;14938823
KR4503EHIIAH;1;11709154
KR7551XRGO2R;1;13512823
CZ5244VMYM3Z;1;7507099
GD2509OL4NUW;1;12038260
PO7158IJ25NU;1;5289531
CZ8697LCJ05D;1;5337287
BI91215BWUNT;1;6953751
GD0984XMJ6U9;1;7452715
CZ5053R0MVWH;1;13135864
TK62659KGIC1;1;7228560
BI5888KTNW77;1;13564715
LU6727YTXYZF;1;17426295
GD5533YG1HTP;1;11975546
KR4816YJB3D4;1;11407480
BI94012ERGQ4;1;5690974
WA6879G85ZN1;1;15735616
CZ76792FXG3D;1;11137250
TK9591ECW8YS;1;11646393
PO1858Z35J98;0;10196573
BI6837WZ2UHB;0;7385467
CZ1497J9SHYF;1;18413608
LU6956M56HKW;1;12112044
TK1773QZFLVI;1;11447320
TK3160NG4ZMV;1;6044528
WA05591FKWOM;1;5962303
PO1906G4GQL0;1;17490495
TK3057KID2L4;1;6672530
KR5240END1EA;1;12935293
LU50327ABEYR;1;10984335
CZ38100I5EOD;1;14715509
LU60603I49RL;1;13480166
GD5337Y4KGY2;1;18025043
PO31389DNDF2;1;18579598
WA1853OIM8J6;1;5928477
BI14953OGPCP;1;8474568
WA1477PTR84Y;1;18319761
KR1140GYF9TQ;1;13001015
LU3008PZQ88S;1;14900221
CZ89446O24GC;1;15054766
PO9117YWDPBA;1;18513445
PO7061VJDNI4;1;13686697
WA33247IKH7G;1;15679429
CZ892854ULY9;1;15641030
CZ0882EFAM33;1;5426130
CZ3899M6QC6Q;1;6235803
BI6897YXCO4E;1;11842322
GD4362JS3X7K;1;17976095
TK10953IRNNH;1;5525155
KR70683YUV7B;1;7815485
GD1539S1YFRU;1;5716476
CZ2257W8G44E;1;9857467
PO2998HSX45C;1;16718094
LU4459IWW412;0;13871682
TK8930UZFRJP;1;15320083
TK5453GZ1ZSK;1;10746252
CZ7736NZ1R08;1;16842773
LU99527181HD;1;6422244
GD9331YYPK4S;1;13705450
CZ5780WQ8RKF;1;11573768
KR1416HWERKG;1;10832495
PO5472V60TJM;1;10266514
WA7753DJXDN6;1;5751590
BI31606T78OM;1;13302191
TK30845MJUHX;0;9949592
CZ09205SVTAD;1;13713426
TK81712N5V1E;1;18191730
TK0670S5W9PX;1;6050481
PO4341QLVAW0;1;16488115
PO0977W78RIU;1;5873468
GD6963RW157Z;1;6810599
GD9762RILQYS;1;6502296
KR2320LTJDSO;1;18315431
KR5837XXNFFV;1;8433229
PO05270KUD8I;0;16173584
CZ3000T7OKZ2;1;16793350
CZ7006SNFMTU;1;11414198
GD604600UCDL;1;10289406
KR2064XH293S;1;5228069
GD7628ES8LB0;1;16210796
BI8258Z57ZAP;1;7920030
LU3307ZWEXRZ;1;17492024
PO0493TKE7WV;1;7530079
KR8591IEMO1T;1;15642065
PO3696AR9B19;0;16743731
WA84355HL536;0;10135302
GD8672IWST84;1;18302819
LU4936COPUUJ;1;14050920
GD9380XUPKIT;1;10430590
KR6820L46MEK;1;7762474
WA00995XNP23;0;13597272
BI5400BRFM8G;1;18640420
KR1234TIHPFZ;1;6777939
PO65563OAMHZ;1;5072424
LU1507Y3U6ST;1;15534536
WA4720AFE3KR;1;10965754
KR1746R35MPD;1;5816703
WA91133BV3LB;1;11706841
TK6814AUWMU0;1;17015847
KR25414ZLLSI;1;13144319
BI3229YXKVCG;1;15728277
BI110553PKBV;0;10866179
PO6683E2H8DN;1;19226325
WA4917NZ0U3I;0;19785510
LU7557XPUQ0K;1;7648176
TK7325XPOVD7;1;14478325
LU448021QG8W;1;14667620
LU62404665ZC;1;10937607
LU4593G149MS;1;19855462
PO4480SFXLN9;1;14480443
LU3241VTR0BP;1;14987559
TK966126XZD4;1;19006939
KR64437ATX8P;1;19873654
LU6043E21QHJ;1;15920937
BI93937FLCSA;1;10102401
WA73879RKTU2;1;6151530
PO381212J7B3;1;9081446
KR5127GX77GW;1;8442694
PO57476XX9VM;1;17819603
LU62854QND6C;0;17994700
KR3933UGA4PP;1;12508636
WA9959GFW2OU;1;17051547
TK8521202TNQ;1;9002225
WA4983KYON8Z;1;13951036
TK0612S2AN4W;1;19947698
CZ4987IERWXW;1;7506403
WA740092K8NY;1;13962503
PO5735JD8KEA;1;11724124
PO6565VM3U40;1;14347242
GD31279FUJN5;0;6553988
LU3643HFQHPF;1;17291031
WA0823MZH6SH;1;18887343
LU0920XQG1R0;1;19206963
KR65735A4XMG;0;11692743
BI7698E97EVH;1;18071732
WA98360IMJF6;0;10521817
LU73245500QF;1;16487463
PO11190RQC4V;1;10829221
PO2471RPP3H1;1;15343959
PO0834XY2CRI;1;7852264
BI9667VFPJQ7;1;6330262
WA9611TGG2NO;1;19061643
CZ33110WYZ06;1;8928464
LU4083XUXLP2;1;12676638
PO4018ZK7IY7;1;5674861
CZ570887O8BJ;1;17544281
BI9911X8I5LK;1;19548763
WA781929YORZ;1;6621179
LU6180J32EOA;1;5657454
BI2893UXO94J;1;16134000
BI059859EXNT;1;7416413
CZ7323BPP0OS;1;16641067
LU545624UAQZ;1;17803672
TK07352Z9G6E;1;15701126
BI1475YHGGVH;1;18745931
GD1112KRJRSH;1;15545899
BI5787YWYHZ9;1;7872697
GD9831UZRVJG;1;13396148
PO4553QVGV1C;1;11557388
TK4327P3GMS8;1;10130186
LU1608UEHAYI;1;9964570
TK02868BGXHP;1;14169095
WA1811YL21G9;1;16968330
LU413131CQ2W;0;9331677
LU50744D0XLL;1;9379666
LU9705BGH2ON;0;16090482
GD4737JUO1NF;1;9482157
PO889378PV8F;1;16064439
PO512338DQGB;1;9618429
GD8181VP1QKQ;1;13943346
KR5053FTVR5G;1;17268422
PO36738DEJ0E;1;5289617
LU61841ZFAEE;1;18081349
KR86657EFPTX;1;7008095
WA1891XSAXT0;1;5584304
GD28785R1GAE;0;14623022
LU20814P0SWA;1;8922066
KR4280VV6ZMH;1;6195062
TK68587EI64W;1;19913671
PO8714H025VN;1;16915761
LU7857WRFLYZ;1;16690556
WA8659X2N6M9;1;6965309
GD0820EDQ7BD;1;14990516
BI289734BJ0J;1;19645479
BI5352NWMAFZ;0;16689951
WA8255RC7XBX;1;11182632
PO54224Y8HPW;0;14012253
KR2140NF9YKS;1;7570747
TK7729VGAF9M;1;10278446
PO4399NTFYGN;1;9752974
LU4911W42ZM1;1;7800542
BI67002WHW63;1;9244594
LU8686L07ONV;1;19589989
LU7228SQVXOK;1;13975395
BI713091GFEH;1;18691676
LU1278Q3FWCM;1;10640357
CZ9466I7ZF5B;1;7169582
LU5314FRX85D;0;12259564
GD57136BC4BI;1;12647541
CZ7200NQ2TVI;1;5000788
WA3309MNPU1K;1;10471870
LU0561K0WT0H;1;13036809
TK04252DNDZ8;1;6406842
CZ506757OGHF;1;7543059
PO7877ZAKDZ0;1;14669945
LU6581O76ZIR;1;19130707
WA2294VXETZS;1;8527058
CZ51411J8XLQ;1;9987682
LU4436V2SPPX;1;7056459
CZ9777A7OK09;1;14052755
GD0996EMYXDI;1;8017374
WA0676QCJS7P;1;10486485
LU7543E4DJW2;1;8706999
WA97875401MQ;1;7447234
CZ6182RUFOYE;1;15094011
BI83546MJXBM;1;7997858
KR956898C99U;1;8872731
KR0751TQRN6S;1;9287097
KR6585HET1X4;1;11078008
LU4743R4QLPO;0;5179982
GD9925526JZR;1;16622771
BI4470I8RA80;0;10004763
GD8136M4UM5V;1;16642058
CZ3088J2MYSP;1;8111642
PO26775KGJAJ;1;16009850
LU05407PY1TB;1;18987864
WA0607JXD6PJ;1;15863136
BI79674AU411;1;14544474
KR4575C5Q5CZ;1;11201948
CZ1245NHHO29;1;9043056
LU7583O1CYW7;1;16337917
KR87273SYF6G;0;15449614
WA28224GW6KG;1;10636494
WA1171NC7U06;1;18535819
TK2304U7VBK2;1;14324808
BI8540JAVNYV;1;9493417
BI9043W3687F;1;14047429
TK8921VZRUFL;1;5375587
BI1709Y239LJ;1;10441144
GD31652GCX1N;1;14780888
PO6174MDIE4F;1;6151099
LU9219IMPWD5;1;11995692
KR2157DZW5WU;1;14862639
WA2546VVQE4Q;1;8798545
TK55885H17JP;1;19459032
TK1964PB7DP4;1;8584341
WA7572GEE7RK;1;16516226
GD0726KJXGA9;0;14216899
PO7893MYH6FM;1;6679316
LU7084G8EB9N;1;18447962
BI00051IU5FH;1;8696350
TK4548A5TSNT;1;18165190
CZ64765AKZP9;1;5524240
PO0674MS840C;1;5766085
LU3082ZK7MQZ;1;13804059
GD70766PCBY3;0;11783176
BI9644T9IDK1;1;9672677
PO41062KCZC6;0;17134542
PO3323UVBFN1;1;10226010
GD7024WVZK0A;1;8280233
TK5430TX3D1S;1;7303730
KR60831DE248;1;16417343
KR0569TM6PRQ;0;17325640
PO662049CFFO;1;12200389
LU5863UL8UCJ;0;6545235
TK5673UWB29O;1;11335702
PO24984IQM96;1;16173193
WA32586T7GBS;1;9821124
CZ4378M9CPPM;1;10255377
KR51147K82Y0;1;5550816
CZ7358LHBWXV;1;11536953
TK8565AJ3YOI;1;16821925
GD6068NH3DOO;1;15487746
TK2142NV23C4;1;6419490
TK85839FD7DJ;1;6329254
CZ9760CPDVZT;1;17335858
BI435926TT0D;1;9748810
BI3294SS3EKJ;1;17314523
KR42279SHG9A;1;10452753
KR2857W0D4EI;1;6056035
LU3032QCHQDO;1;10560202
CZ2692KR0JCE;1;14602846
KR7967QYYNU3;1;17810393
LU5795BLFT0P;1;10891129
GD5978IN594E;1;8652206
TK0181T20UFF;1;9685802
GD96550KCWPH;1;13784647
TK674075KV4E;1;8735326
KR2304D9NI8R;1;7504847
GD48174MPGUY;1;5091534
WA0023VVSMGD;1;14144272
BI7240R1IY16;1;16257149
KR1388CH9UY8;1;5521573
TK5077AC21FE;1;10626584
LU8402OF40TU;1;11800729
TK3143XB6S06;1;6758834
KR2446N7RGOO;1;17382034
KR29311PRU2S;1;19286364
LU5312U4C6HQ;0;6806654
KR2218KFH7N5;1;13507006
BI82488F9RX9;1;10727982
GD9033YIP3I1;1;11127532
PO1224BC0200;1;9189485
LU71504VAQHQ;1;15336239
LU7354Q6FQIA;1;14774251
TK4128V0WE05;1;15813007
KR3782H88A3F;1;9629144
CZ1992WTBAIR;1;19262846
BI1567B10R6Z;1;12270307
TK0212WGRSGC;1;15827365
KR3916HDWERG;1;17264107
CZ3943U6D1LP;1;5800714
GD306382HC6C;1;11165217
BI5641Z7GBX9;1;12092162
CZ0141QYUZVT;1;19628166
WA3607C7I1RC;1;16534578
TK5250UXSVD0;1;9896362
PO6868BNUIV7;1;7379667
TK2093PDF49R;1;15972278
GD8488PSUZRX;0;13498549
WA03463NBUCL;0;19858634
CZ6440P3FZA2;1;6803697
TK14104GIZTX;1;6114339
LU2054TDN4XC;1;11730089
KR17093C5KS2;0;18314148
BI664558YVTQ;1;9855536
GD31150D6BVX;1;6977682
GD532303KS9R;1;5022515
TK5196VSQ2V3;1;15015421
PO7917F70Z8Y;0;16079507
TK9195YYBB5E;1;13240676
WA7234JQVG36;1;10792296
CZ0325PGLXOY;1;5868644
CZ4985LS2Q5L;1;12737269
BI60294FSQZ0;1;18828051
LU4043LXUAII;1;5706424
GD0241EFS27M;1;17339030
WA0230Q7L04M;1;8983060
KR4213FG4OEY;1;6846492
WA44066FULQ5;1;17577282
KR2048AMAD7A;1;8229322
PO855270Q6D7;1;14857128
GD6968UZH2QZ;1;11688666
KR7319FTXJ9W;1;17476399
CZ3470M9K345;1;8362973
WA43003R5Y3M;1;11587741
GD9494DTYMDH;1;10034833
KR3306NRX7D4;1;8061738
TK420901X8C7;1;10622224
LU5804FAEM1O;0;7771760
WA6996NCDMMK;1;14828184
KR5875D22B1D;1;8082278
KR3498LBPQBI;1;16774628
TK5604JKAA52;1;7897889
WA6414I3CQ4M;1;5571556
CZ75614BJJAD;1;14891970
BI83325BDN6C;1;6160619
CZ4970KHQM7W;1;19490277
TK53229PH16P;1;19344210
BI0745ISKPHM;1;9009094
CZ5978Y4T1S3;1;9277958
GD6043V0Z0L1;0;6924282
PO50453DVBYN;1;14254363
KR2105QGGSQT;1;19743908
CZ3648O145K7;1;8286372
PO4474FR4ZY4;1;10600073
WA49962PYATX;1;13059331
LU743746O46Z;1;11803202
GD1858B0097N;1;12495785
CZ9188G9TPO2;1;18175382
PO9933415Z5Y;1;13673145
LU993035XCUS;1;9367903
PO567008TA4I;1;12183284
BI5519OWHYE0;1;7258203
CZ91877YOXTO;1;10809519
TK3518ARHAD3;1;11527727
KR76682FUFNY;1;11396143
KR4511NA09HE;1;6701250
LU76816N8GH8;1;8430460
PO4981LYL2KI;1;15048081
GD0410JUY3P6;1;14916470
LU5022A6X78Q;0;10081246
WA3123RP7B9Z;1;16312968
KR26317JUZIW;1;6481426
PO6612CJ0QQ7;0;15005313
CZ4844QN9DFE;1;19887476
KR8329R9FIKF;1;5774948
KR09579T8OZY;1;16017303
GD0625LRXJYO;1;11337994
WA8227ZU2JXC;1;11043536
KR5340DTLG2H;1;19836395
TK1962421Z1G;1;8435111
PO43936AXMRI;0;18498640
TK9314OM1F82;1;17650258
GD6860GZH3EU;1;5173920
BI0746TUX6FR;1;13849922
CZ5072B80Y19;1;5383676
LU626459RC4I;1;12610125
PO8851DEIWK4;1;8995273
CZ6451BNHZGQ;1;6148980
CZ6851EBKJDF;1;17961600
LU2577UWP803;1;9048641
KR4839LI9LR5;1;12025281
LU6222G6ZG3W;1;12040100
TK7498BUGW5D;1;5862820
TK6863XYDXEK;1;19847115
TK4307ZTI4QM;1;10479193
GD0646FLQC2P;1;8963930
BI4775YAQKM4;1;13945176
PO8882X8QAOY;1;7248894
LU0030D5EY14;1;9947276
GD1923RVLQUB;1;16975679
TK01938LVRK4;1;9399505
BI4804US0B9R;1;17209412
WA4471R1N3L7;1;10667657
PO5916HOUVSE;1;14444066
BI7010GZVEOJ;1;8231517
WA8185ID08CP;1;15607893
KR3100LD4MQC;0;8283925
GD8080AB85MC;1;17800663
LU7365XVIN94;1;13585130
CZ7572DA0I40;1;16254298
CZ234996NLZW;1;10364800
TK3841MFMMRD;1;12343047
KR36885A8D7C;1;14534665
BI8281FI45JU;1;14185668
CZ1488IQ5CGT;1;12480942
KR2609WJ14JR;0;14225206
GD1331QK0XBM;1;6599164
KR1324VUNRQ7;1;11782970
TK2925FZMAF8;1;8318722
CZ92721SE71K;1;14122183
CZ4736VSKYSO;1;5790773
WA0441D4EA1O;1;10550976
CZ1098RRDVJX;0;16231524
TK573989ZAP4;1;5534308
GD1621FUIDZ7;1;15960518
PO4090LH7744;1;16246845
TK899501MYLQ;1;19307259
WA55998GH3NN;1;14276478
BI5040IQRNO7;1;19027697
GD4775VM491P;1;7215722
KR8607YN2AEH;1;12380799
CZ3692SDOEWR;1;15589689
CZ76985SB6HH;1;9027045
BI5012MGAQOY;0;15997619
GD51374PCDNN;0;6591568
KR9585EIKS27;1;12386156
BI11101TAAPR;1;14268947
GD6168T1F9TP;1;11648086
TK0648XP4OSP;1;11404132
WA7979MVIS0O;0;18210617
KR2476NUS5OU;1;11234722
BI5669VM3Z6X;1;6436844
PO6034QHVEJT;1;9980009
WA1165JKF9FM;1;13649171
GD3051ABBXEI;1;13110228
WA0682TQ0ARX;1;9373861
CZ2392LUBKFR;1;11209414
WA2000RG1C1N;1;7514633
GD1475IWG7IN;1;10324226
CZ5848IIIT71;0;11148185
KR3520DJD8N0;1;11007517
BI7430ZVX1Y1;1;9637174
CZ16191C5T1J;1;19785841
KR7269JSIL1R;1;5791076
WA83465ZII0M;1;7140380
CZ8748JM1I2J;1;18283543
WA4852BDM5TZ;1;19883151
PO9762MF4M7M;1;16139229
KR631633WQK5;1;17758524
KR15356SDYOP;1;12962082
PO9746OT0RWB;1;12383488
CZ1172D4L7FW;1;19734844
CZ9475J6S5FL;1;12863988
LU5603UFW52T;1;6795242
WA73213WER71;1;11675388
LU3533WRP11W;1;8042969
BI5162W1FEKI;1;5045813
BI6047TZ1Z69;1;5175474
BI6094XW43B8;1;7374800
WA7782WX3PAD;1;15889150
WA94682W3BFX;1;15415533
KR6694C575BH;1;8206888
KR8295HFO2P7;1;18289577
CZ7121DH98UJ;1;13601550
WA7415ESKAU6;0;6128064
KR5956ZRUQ3N;1;6498382
WA3318F9VFGZ;1;12953040
GD90538HL39D;1;10817773
LU4929T5PP6S;1;12735811
WA235868A24K;1;13838821
KR7929Q7E3HM;1;12405761
KR5956R823VI;1;9158205
WA3716VE4NK4;1;19306429
KR7531P9QVQR;1;5987046
BI7570R97JCF;1;14771942
GD2917EK2UJM;0;16234720
GD0211TTFIOR;1;12374934
PO4491ZDXL91;1;16288919
PO2557IE5TCP;0;11056455
CZ3440SBXEJL;1;15189936
TK80906XIJ4I;1;9181724
KR5856MGQEX3;1;12708944
BI370386N73K;1;6866664
CZ3142T0BS0Q;1;8665348
GD83469XI9ZI;1;13654209
GD9253LFXAN3;1;11496912
KR8326NIS5PK;1;19429296
TK72320SUVEP;1;10716617
GD65434ZB9HR;1;7503151
GD6598KXMBFK;0;15761788
KR4980E2H98I;1;13717204
GD6152GNZ38K;1;14959220
CZ3236WCZ2Q9;1;9319168
TK52117XMBNF;1;13948089
BI9356MCT1J4;1;5568732
CZ3928Q7JDTN;1;16350953
TK6424POC7GS;1;10281007
PO9585F0TRTV;1;14856093
GD8156ZKHM1I;1;19018494
WA6278ZRHPKR;1;8052006
BI400716M26W;1;13900325
GD0971HOLDOM;1;17692205
TK25537CWCOI;1;10478314
GD5587DDRY9G;1;16289880
PO9461PG39KQ;1;9573293
CZ4107SS18II;1;12631303
TK00791ECXMO;1;11511198
LU5475CO33PI;1;12140779
LU01249LGS08;1;6307450
LU6708P1TVQ9;1;15690985
GD00940BNDVZ;1;7227853
WA0683ZI0020;1;15543838
BI053109ITQE;1;18607297
LU4777LPDQEV;1;5331595
